Method,Accuracy,F1-Score,analysis_type,time_period,class_weighting,subgroup,file_source,subject_id,accuracy,Modality,Average,Weighted,Stacking,Visit,N_subjects,N_trials,F1_Score,Mean_Subject_Acc,Std_Subject_Acc,f1_score,Weight,feature,mean_abs_shap
,,,late_fusion_subject,POST,unbalanced,none,late_fusion_model_POST_subject_accuracies.csv,0830_1300_U9TEJGM,0.6821705426356589,,,,,,,,,,,,,,
,,,late_fusion_subject,POST,unbalanced,none,late_fusion_model_POST_subject_accuracies.csv,0831_1000_539136F,0.6183206106870229,,,,,,,,,,,,,,
,,,late_fusion_subject,POST,unbalanced,none,late_fusion_model_POST_subject_accuracies.csv,0831_1000_9M4VCHG,0.6455696202531646,,,,,,,,,,,,,,
,,,late_fusion_subject,POST,unbalanced,none,late_fusion_model_POST_subject_accuracies.csv,0831_1000_U9TEJGM,0.8484848484848485,,,,,,,,,,,,,,
,,,late_fusion_subject,POST,unbalanced,none,late_fusion_model_POST_subject_accuracies.csv,0831_1300_539136F,0.823076923076923,,,,,,,,,,,,,,
,,,late_fusion_subject,POST,unbalanced,none,late_fusion_model_POST_subject_accuracies.csv,0831_1300_9M4VCHG,0.8739495798319328,,,,,,,,,,,,,,
,,,late_fusion_subject,POST,unbalanced,none,late_fusion_model_POST_subject_accuracies.csv,0831_1300_U9TEJGM,0.5968992248062015,,,,,,,,,,,,,,
,,,late_fusion_subject,POST,unbalanced,none,late_fusion_model_POST_subject_accuracies.csv,0901_1000_539136F,0.568,,,,,,,,,,,,,,
,,,late_fusion_subject,POST,unbalanced,none,late_fusion_model_POST_subject_accuracies.csv,0901_1000_9M4VCHG,0.5887096774193549,,,,,,,,,,,,,,
,,,late_fusion_subject,POST,unbalanced,none,late_fusion_model_POST_subject_accuracies.csv,0901_1000_U9TEJGM,0.7651515151515151,,,,,,,,,,,,,,
,,,late_fusion_subject,POST,unbalanced,none,late_fusion_model_POST_subject_accuracies.csv,0901_1300_539136F,0.8189655172413793,,,,,,,,,,,,,,
,,,late_fusion_subject,POST,unbalanced,none,late_fusion_model_POST_subject_accuracies.csv,0901_1300_9M4VCHG,0.2419354838709677,,,,,,,,,,,,,,
,,,late_fusion_subject,POST,unbalanced,none,late_fusion_model_POST_subject_accuracies.csv,0901_1300_U9TEJGM,0.546875,,,,,,,,,,,,,,
,,,late_fusion_subject,POST,unbalanced,none,late_fusion_model_POST_subject_accuracies.csv,0915_1000_539136F,0.4369747899159664,,,,,,,,,,,,,,
,,,late_fusion_subject,POST,unbalanced,none,late_fusion_model_POST_subject_accuracies.csv,0915_1000_9M4VCHG,0.8015267175572519,,,,,,,,,,,,,,
,,,late_fusion_subject,POST,unbalanced,none,late_fusion_model_POST_subject_accuracies.csv,0915_1000_U9TEJGM,0.6463414634146342,,,,,,,,,,,,,,
,,,late_fusion_subject,POST,unbalanced,none,late_fusion_model_POST_subject_accuracies.csv,0917_1030_539136F,0.5725190839694656,,,,,,,,,,,,,,
,,,late_fusion_subject,POST,unbalanced,none,late_fusion_model_POST_subject_accuracies.csv,0917_1030_9M4VCHG,0.9689922480620154,,,,,,,,,,,,,,
,,,late_fusion_subject,POST,unbalanced,none,late_fusion_model_POST_subject_accuracies.csv,0917_1030_U9TEJGM,0.7674418604651163,,,,,,,,,,,,,,
,,,late_fusion_subject,POST,unbalanced,none,late_fusion_model_POST_subject_accuracies.csv,0920_1600_539136F,0.7578125,,,,,,,,,,,,,,
,,,late_fusion_subject,POST,unbalanced,none,late_fusion_model_POST_subject_accuracies.csv,0920_1600_9M4VCHG,0.8046875,,,,,,,,,,,,,,
,,,late_fusion_subject,POST,unbalanced,none,late_fusion_model_POST_subject_accuracies.csv,0920_1600_U9TEJGM,0.6585365853658537,,,,,,,,,,,,,,
,,,late_fusion_subject,POST,unbalanced,none,late_fusion_model_POST_subject_accuracies.csv,0922_1000_539136F,0.8292682926829268,,,,,,,,,,,,,,
,,,late_fusion_subject,POST,unbalanced,none,late_fusion_model_POST_subject_accuracies.csv,0922_1000_9M4VCHG,0.7054263565891473,,,,,,,,,,,,,,
,,,late_fusion_subject,POST,unbalanced,none,late_fusion_model_POST_subject_accuracies.csv,0922_1000_U9TEJGM,0.7090909090909091,,,,,,,,,,,,,,
,,,late_fusion_subject,POST,unbalanced,none,late_fusion_model_POST_subject_accuracies.csv,0923_1000_539136F,0.9389312977099236,,,,,,,,,,,,,,
,,,late_fusion_subject,POST,unbalanced,none,late_fusion_model_POST_subject_accuracies.csv,0923_1000_9M4VCHG,0.7557251908396947,,,,,,,,,,,,,,
,,,late_fusion_subject,POST,unbalanced,none,late_fusion_model_POST_subject_accuracies.csv,0923_1000_U9TEJGM,0.65625,,,,,,,,,,,,,,
,,,late_fusion_subject,POST,unbalanced,none,late_fusion_model_POST_subject_accuracies.csv,0923_1600_539136F,0.7272727272727273,,,,,,,,,,,,,,
,,,late_fusion_subject,POST,unbalanced,none,late_fusion_model_POST_subject_accuracies.csv,0923_1600_9M4VCHG,0.7846153846153846,,,,,,,,,,,,,,
,,,late_fusion_subject,POST,unbalanced,none,late_fusion_model_POST_subject_accuracies.csv,0923_1600_U9TEJGM,0.6640625,,,,,,,,,,,,,,
,,,late_fusion_subject,POST,unbalanced,none,late_fusion_model_POST_subject_accuracies.csv,0924_1000_539136F,0.6953125,,,,,,,,,,,,,,
,,,late_fusion_subject,POST,unbalanced,none,late_fusion_model_POST_subject_accuracies.csv,0924_1000_9M4VCHG,0.9230769230769232,,,,,,,,,,,,,,
,,,late_fusion_subject,POST,unbalanced,none,late_fusion_model_POST_subject_accuracies.csv,0924_1000_U9TEJGM,0.825,,,,,,,,,,,,,,
,,,late_fusion_subject,POST,unbalanced,none,late_fusion_model_POST_subject_accuracies.csv,0924_1600_539136F,0.864406779661017,,,,,,,,,,,,,,
,,,late_fusion_subject,POST,unbalanced,none,late_fusion_model_POST_subject_accuracies.csv,0924_1600_9M4VCHG,0.6461538461538462,,,,,,,,,,,,,,
,,,late_fusion_subject,POST,unbalanced,none,late_fusion_model_POST_subject_accuracies.csv,0924_1600_U9TEJGM,0.6422764227642277,,,,,,,,,,,,,,
,,,late_fusion_subject,POST,unbalanced,none,late_fusion_model_POST_subject_accuracies.csv,0927_0930_539136F,0.7938931297709924,,,,,,,,,,,,,,
,,,late_fusion_subject,POST,unbalanced,none,late_fusion_model_POST_subject_accuracies.csv,0927_0930_U9TEJGM,0.5252525252525253,,,,,,,,,,,,,,
,,,late_fusion_subject,POST,unbalanced,none,late_fusion_model_POST_subject_accuracies.csv,0928_1600_539136F,0.4272727272727272,,,,,,,,,,,,,,
,,,late_fusion_subject,POST,unbalanced,none,late_fusion_model_POST_subject_accuracies.csv,0928_1600_9M4VCHG,0.7008547008547008,,,,,,,,,,,,,,
,,,late_fusion_subject,POST,unbalanced,none,late_fusion_model_POST_subject_accuracies.csv,0928_1600_U9TEJGM,0.8387096774193549,,,,,,,,,,,,,,
,,,late_fusion_subject,POST,unbalanced,none,late_fusion_model_POST_subject_accuracies.csv,0930_1700_539136F,0.8421052631578947,,,,,,,,,,,,,,
,,,late_fusion_subject,POST,unbalanced,none,late_fusion_model_POST_subject_accuracies.csv,0930_1700_9M4VCHG,0.625,,,,,,,,,,,,,,
,,,late_fusion_subject,POST,unbalanced,none,late_fusion_model_POST_subject_accuracies.csv,0930_1700_U9TEJGM,0.6991869918699187,,,,,,,,,,,,,,
,,,late_fusion_subject,POST,unbalanced,none,late_fusion_model_POST_subject_accuracies.csv,1005_1600_539136F,0.8016528925619835,,,,,,,,,,,,,,
,,,late_fusion_subject,POST,unbalanced,none,late_fusion_model_POST_subject_accuracies.csv,1005_1600_9M4VCHG,0.8373983739837398,,,,,,,,,,,,,,
,,,late_fusion_subject,POST,unbalanced,none,late_fusion_model_POST_subject_accuracies.csv,1005_1600_U9TEJGM,0.8823529411764706,,,,,,,,,,,,,,
,,,modality_weights,POST,unbalanced,none,late_fusion_model_POST_modality_weights.csv,,,Physiology,0.3333333333333333,0.0349731703917783,0.0960752155142421,,,,,,,,,,
,,,modality_weights,POST,unbalanced,none,late_fusion_model_POST_modality_weights.csv,,,Behavior,0.3333333333333333,0.9640476548809837,0.7812112806310315,,,,,,,,,,
,,,modality_weights,POST,unbalanced,none,late_fusion_model_POST_modality_weights.csv,,,Gaze,0.3333333333333333,0.000979174727238,0.1227135038547264,,,,,,,,,,
,0.6432689047134622,,late_fusion_by_visit,POST,unbalanced,none,late_fusion_by_visit_POST_comparison.csv,,,,,,,1.0,49.0,5898.0,0.619513363697393,0.6417197761160327,0.1068368754550431,,,,
,0.6945736434108527,,late_fusion_by_visit,POST,unbalanced,none,late_fusion_by_visit_POST_comparison.csv,,,,,,,2.0,34.0,3870.0,0.6174155728649573,0.6923385952027831,0.176834463276604,,,,
,0.5516506922257721,,late_fusion_by_visit,POST,unbalanced,none,late_fusion_by_visit_POST_comparison.csv,,,,,,,3.0,8.0,939.0,0.4862240529528617,0.5765710657528487,0.1682956838800278,,,,
,,,ambiguity_group_subject,PRE,unbalanced,Low,ambiguity_group_late_fusion_PRE_Low_subject_accuracies.csv,,0.7804878048780488,,,,,,,,,,,0.6842632809889743,,,
,,,ambiguity_group_subject,PRE,unbalanced,Low,ambiguity_group_late_fusion_PRE_Low_subject_accuracies.csv,,0.9545454545454546,,,,,,,,,,,0.9323467230443974,,,
,,,ambiguity_group_subject,PRE,unbalanced,Low,ambiguity_group_late_fusion_PRE_Low_subject_accuracies.csv,,0.6341463414634146,,,,,,,,,,,0.4921732799417546,,,
,,,ambiguity_group_subject,PRE,unbalanced,Low,ambiguity_group_late_fusion_PRE_Low_subject_accuracies.csv,,0.8604651162790697,,,,,,,,,,,0.7959302325581395,,,
,,,ambiguity_group_subject,PRE,unbalanced,Low,ambiguity_group_late_fusion_PRE_Low_subject_accuracies.csv,,1.0,,,,,,,,,,,1.0,,,
,,,ambiguity_group_subject,PRE,unbalanced,Low,ambiguity_group_late_fusion_PRE_Low_subject_accuracies.csv,,0.7142857142857143,,,,,,,,,,,0.5952380952380952,,,
,,,ambiguity_group_subject,PRE,unbalanced,Low,ambiguity_group_late_fusion_PRE_Low_subject_accuracies.csv,,0.7317073170731707,,,,,,,,,,,0.6183442116111302,,,
,,,ambiguity_group_subject,PRE,unbalanced,Low,ambiguity_group_late_fusion_PRE_Low_subject_accuracies.csv,,0.8837209302325582,,,,,,,,,,,0.8291702555268445,,,
,,,ambiguity_group_subject,PRE,unbalanced,Low,ambiguity_group_late_fusion_PRE_Low_subject_accuracies.csv,,0.926829268292683,,,,,,,,,,,0.8916332201296697,,,
,,,ambiguity_group_subject,PRE,unbalanced,Low,ambiguity_group_late_fusion_PRE_Low_subject_accuracies.csv,,0.6046511627906976,,,,,,,,,,,0.4556791371755982,,,
,,,ambiguity_group_subject,PRE,unbalanced,Low,ambiguity_group_late_fusion_PRE_Low_subject_accuracies.csv,,0.9285714285714286,,,,,,,,,,,0.8941798941798941,,,
,,,ambiguity_group_subject,PRE,unbalanced,Low,ambiguity_group_late_fusion_PRE_Low_subject_accuracies.csv,,1.0,,,,,,,,,,,1.0,,,
,,,ambiguity_group_subject,PRE,unbalanced,Low,ambiguity_group_late_fusion_PRE_Low_subject_accuracies.csv,,0.3488372093023256,,,,,,,,,,,0.1804330392943063,,,
,,,ambiguity_group_subject,PRE,unbalanced,Low,ambiguity_group_late_fusion_PRE_Low_subject_accuracies.csv,,0.7857142857142857,,,,,,,,,,,0.6914285714285714,,,
,,,ambiguity_group_subject,PRE,unbalanced,Low,ambiguity_group_late_fusion_PRE_Low_subject_accuracies.csv,,0.7727272727272727,,,,,,,,,,,0.6736596736596737,,,
,,,ambiguity_group_subject,PRE,unbalanced,Low,ambiguity_group_late_fusion_PRE_Low_subject_accuracies.csv,,0.6590909090909091,,,,,,,,,,,0.5236612702366127,,,
,,,ambiguity_group_subject,PRE,unbalanced,Low,ambiguity_group_late_fusion_PRE_Low_subject_accuracies.csv,,0.8536585365853658,,,,,,,,,,,0.7862644415917843,,,
,,,ambiguity_group_subject,PRE,unbalanced,Low,ambiguity_group_late_fusion_PRE_Low_subject_accuracies.csv,,0.8636363636363636,,,,,,,,,,,0.8004434589800443,,,
,,,ambiguity_group_subject,PRE,unbalanced,Low,ambiguity_group_late_fusion_PRE_Low_subject_accuracies.csv,,0.896551724137931,,,,,,,,,,,0.8476489028213167,,,
,,,ambiguity_group_subject,PRE,unbalanced,Low,ambiguity_group_late_fusion_PRE_Low_subject_accuracies.csv,,0.9772727272727272,,,,,,,,,,,0.9660397074190178,,,
,,,ambiguity_group_subject,PRE,unbalanced,Low,ambiguity_group_late_fusion_PRE_Low_subject_accuracies.csv,,0.7906976744186046,,,,,,,,,,,0.6982784657203261,,,
,,,ambiguity_group_subject,PRE,unbalanced,Low,ambiguity_group_late_fusion_PRE_Low_subject_accuracies.csv,,0.5757575757575758,,,,,,,,,,,0.4207459207459207,,,
,,,ambiguity_group_subject,PRE,unbalanced,Low,ambiguity_group_late_fusion_PRE_Low_subject_accuracies.csv,,0.9772727272727272,,,,,,,,,,,0.9660397074190178,,,
,,,ambiguity_group_subject,PRE,unbalanced,Low,ambiguity_group_late_fusion_PRE_Low_subject_accuracies.csv,,0.6744186046511628,,,,,,,,,,,0.5432816537467701,,,
,,,ambiguity_group_subject,PRE,unbalanced,Low,ambiguity_group_late_fusion_PRE_Low_subject_accuracies.csv,,1.0,,,,,,,,,,,1.0,,,
,,,ambiguity_group_subject,PRE,unbalanced,Low,ambiguity_group_late_fusion_PRE_Low_subject_accuracies.csv,,0.575,,,,,,,,,,,0.4198412698412698,,,
,,,ambiguity_group_subject,PRE,unbalanced,Low,ambiguity_group_late_fusion_PRE_Low_subject_accuracies.csv,,0.9302325581395348,,,,,,,,,,,0.8966096945923226,,,
,,,ambiguity_group_subject,PRE,unbalanced,Low,ambiguity_group_late_fusion_PRE_Low_subject_accuracies.csv,,0.6857142857142857,,,,,,,,,,,0.5578692493946732,,,
,,,ambiguity_group_subject,PRE,unbalanced,Low,ambiguity_group_late_fusion_PRE_Low_subject_accuracies.csv,,0.8648648648648649,,,,,,,,,,,0.8021934978456717,,,
,,,ambiguity_group_subject,PRE,unbalanced,Low,ambiguity_group_late_fusion_PRE_Low_subject_accuracies.csv,,0.7727272727272727,,,,,,,,,,,0.6736596736596737,,,
,,,ambiguity_group_subject,PRE,unbalanced,Low,ambiguity_group_late_fusion_PRE_Low_subject_accuracies.csv,,0.5813953488372093,,,,,,,,,,,0.4274965800273598,,,
,,,ambiguity_group_subject,PRE,unbalanced,Low,ambiguity_group_late_fusion_PRE_Low_subject_accuracies.csv,,0.717948717948718,,,,,,,,,,,0.6000765403750479,,,
,,,ambiguity_group_subject,PRE,unbalanced,Low,ambiguity_group_late_fusion_PRE_Low_subject_accuracies.csv,,1.0,,,,,,,,,,,1.0,,,
,,,ambiguity_group_subject,PRE,unbalanced,Low,ambiguity_group_late_fusion_PRE_Low_subject_accuracies.csv,,0.25,,,,,,,,,,,0.1,,,
,,,ambiguity_group_subject,PRE,unbalanced,Low,ambiguity_group_late_fusion_PRE_Low_subject_accuracies.csv,,0.4878048780487805,,,,,,,,,,,0.3198720511795281,,,
,,,ambiguity_group_subject,PRE,unbalanced,Low,ambiguity_group_late_fusion_PRE_Low_subject_accuracies.csv,,0.7380952380952381,,,,,,,,,,,0.6268754076973254,,,
,,,ambiguity_group_subject,PRE,unbalanced,Low,ambiguity_group_late_fusion_PRE_Low_subject_accuracies.csv,,0.7407407407407407,,,,,,,,,,,0.6304176516942475,,,
,,,ambiguity_group_subject,PRE,unbalanced,Low,ambiguity_group_late_fusion_PRE_Low_subject_accuracies.csv,,1.0,,,,,,,,,,,1.0,,,
,,,ambiguity_group_subject,PRE,unbalanced,Low,ambiguity_group_late_fusion_PRE_Low_subject_accuracies.csv,,0.5,,,,,,,,,,,0.3333333333333333,,,
,,,ambiguity_group_subject,PRE,unbalanced,Low,ambiguity_group_late_fusion_PRE_Low_subject_accuracies.csv,,0.5227272727272727,,,,,,,,,,,0.3588873812754409,,,
,,,ambiguity_group_subject,PRE,unbalanced,Low,ambiguity_group_late_fusion_PRE_Low_subject_accuracies.csv,,0.75,,,,,,,,,,,0.6428571428571428,,,
,,,ambiguity_group_subject,PRE,unbalanced,Low,ambiguity_group_late_fusion_PRE_Low_subject_accuracies.csv,,0.6666666666666666,,,,,,,,,,,0.5333333333333333,,,
,,,ambiguity_group_subject,PRE,unbalanced,Low,ambiguity_group_late_fusion_PRE_Low_subject_accuracies.csv,,0.8292682926829268,,,,,,,,,,,0.751869918699187,,,
,,,ambiguity_group_subject,PRE,unbalanced,Low,ambiguity_group_late_fusion_PRE_Low_subject_accuracies.csv,,0.9318181818181818,,,,,,,,,,,0.8989304812834225,,,
,,,ambiguity_group_subject,PRE,unbalanced,Low,ambiguity_group_late_fusion_PRE_Low_subject_accuracies.csv,,0.902439024390244,,,,,,,,,,,0.8561601000625391,,,
,,,ambiguity_group_subject,PRE,unbalanced,Low,ambiguity_group_late_fusion_PRE_Low_subject_accuracies.csv,,0.2702702702702703,,,,,,,,,,,0.1150086256469235,,,
,,,ambiguity_group_subject,PRE,unbalanced,Low,ambiguity_group_late_fusion_PRE_Low_subject_accuracies.csv,,0.8928571428571429,,,,,,,,,,,0.8423180592991913,,,
,,,ambiguity_group_subject,PRE,unbalanced,Low,ambiguity_group_late_fusion_PRE_Low_subject_accuracies.csv,,0.951219512195122,,,,,,,,,,,0.9274390243902438,,,
,,,ambiguity_group_subject,PRE,unbalanced,Low,ambiguity_group_late_fusion_PRE_Low_subject_accuracies.csv,,1.0,,,,,,,,,,,1.0,,,
,,,ambiguity_group_subject,PRE,unbalanced,Low,ambiguity_group_late_fusion_PRE_Low_subject_accuracies.csv,,0.9767441860465116,,,,,,,,,,,0.9652530779753762,,,
,,,ambiguity_group_subject,PRE,unbalanced,Low,ambiguity_group_late_fusion_PRE_Low_subject_accuracies.csv,,0.8636363636363636,,,,,,,,,,,0.8004434589800443,,,
,,,ambiguity_group_subject,PRE,unbalanced,Low,ambiguity_group_late_fusion_PRE_Low_subject_accuracies.csv,,0.72,,,,,,,,,,,0.6027906976744186,,,
,,,ambiguity_group_subject,PRE,unbalanced,Low,ambiguity_group_late_fusion_PRE_Low_subject_accuracies.csv,,1.0,,,,,,,,,,,1.0,,,
,,,ambiguity_group_subject,PRE,unbalanced,Low,ambiguity_group_late_fusion_PRE_Low_subject_accuracies.csv,,0.9090909090909092,,,,,,,,,,,0.8658008658008658,,,
,,,ambiguity_group_subject,PRE,unbalanced,Low,ambiguity_group_late_fusion_PRE_Low_subject_accuracies.csv,,0.9487179487179488,,,,,,,,,,,0.9237516869095816,,,
,,,ambiguity_group_subject,PRE,unbalanced,Low,ambiguity_group_late_fusion_PRE_Low_subject_accuracies.csv,,0.9767441860465116,,,,,,,,,,,0.9652530779753762,,,
,,,ambiguity_group_subject,PRE,unbalanced,Low,ambiguity_group_late_fusion_PRE_Low_subject_accuracies.csv,,0.7073170731707317,,,,,,,,,,,0.5860627177700348,,,
,,,ambiguity_group_subject,PRE,unbalanced,Low,ambiguity_group_late_fusion_PRE_Low_subject_accuracies.csv,,0.7073170731707317,,,,,,,,,,,0.5860627177700348,,,
,,,ambiguity_group_subject,PRE,unbalanced,Low,ambiguity_group_late_fusion_PRE_Low_subject_accuracies.csv,,0.9772727272727272,,,,,,,,,,,0.9660397074190178,,,
,,,ambiguity_group_subject,PRE,unbalanced,Low,ambiguity_group_late_fusion_PRE_Low_subject_accuracies.csv,,0.95,,,,,,,,,,,0.9256410256410256,,,
,,,ambiguity_group_subject,PRE,unbalanced,Low,ambiguity_group_late_fusion_PRE_Low_subject_accuracies.csv,,0.048780487804878,,,,,,,,,,,0.0045377197958026,,,
,,,ambiguity_group_subject,PRE,unbalanced,Low,ambiguity_group_late_fusion_PRE_Low_subject_accuracies.csv,,0.627906976744186,,,,,,,,,,,0.4843853820598007,,,
,,,ambiguity_group_subject,PRE,unbalanced,Low,ambiguity_group_late_fusion_PRE_Low_subject_accuracies.csv,,0.5897435897435898,,,,,,,,,,,0.4375516956162117,,,
,,,ambiguity_group_subject,PRE,unbalanced,Low,ambiguity_group_late_fusion_PRE_Low_subject_accuracies.csv,,1.0,,,,,,,,,,,1.0,,,
,,,ambiguity_group_subject,PRE,unbalanced,Low,ambiguity_group_late_fusion_PRE_Low_subject_accuracies.csv,,0.76,,,,,,,,,,,0.6563636363636364,,,
,,,ambiguity_group_subject,PRE,unbalanced,Low,ambiguity_group_late_fusion_PRE_Low_subject_accuracies.csv,,0.6511627906976745,,,,,,,,,,,0.5135931870291516,,,
,,,ambiguity_group_subject,PRE,unbalanced,Low,ambiguity_group_late_fusion_PRE_Low_subject_accuracies.csv,,1.0,,,,,,,,,,,1.0,,,
,,,ambiguity_group_subject,PRE,unbalanced,Low,ambiguity_group_late_fusion_PRE_Low_subject_accuracies.csv,,0.8636363636363636,,,,,,,,,,,0.8004434589800443,,,
,,,ambiguity_group_subject,PRE,unbalanced,Low,ambiguity_group_late_fusion_PRE_Low_subject_accuracies.csv,,1.0,,,,,,,,,,,1.0,,,
,,,ambiguity_group_subject,PRE,unbalanced,Low,ambiguity_group_late_fusion_PRE_Low_subject_accuracies.csv,,0.9772727272727272,,,,,,,,,,,0.9660397074190178,,,
,,,ambiguity_group_subject,PRE,unbalanced,Low,ambiguity_group_late_fusion_PRE_Low_subject_accuracies.csv,,0.8095238095238095,,,,,,,,,,,0.7243107769423559,,,
,,,ambiguity_group_subject,PRE,unbalanced,Low,ambiguity_group_late_fusion_PRE_Low_subject_accuracies.csv,,0.9534883720930232,,,,,,,,,,,0.9307862679955704,,,
,,,ambiguity_group_subject,PRE,unbalanced,Low,ambiguity_group_late_fusion_PRE_Low_subject_accuracies.csv,,0.8809523809523809,,,,,,,,,,,0.8251959011452682,,,
,,,ambiguity_group_subject,PRE,unbalanced,Low,ambiguity_group_late_fusion_PRE_Low_subject_accuracies.csv,,0.8292682926829268,,,,,,,,,,,0.751869918699187,,,
,,,ambiguity_group_subject,PRE,unbalanced,Low,ambiguity_group_late_fusion_PRE_Low_subject_accuracies.csv,,1.0,,,,,,,,,,,1.0,,,
,,,ambiguity_group_subject,PRE,unbalanced,Low,ambiguity_group_late_fusion_PRE_Low_subject_accuracies.csv,,1.0,,,,,,,,,,,1.0,,,
,,,ambiguity_group_subject,PRE,unbalanced,Low,ambiguity_group_late_fusion_PRE_Low_subject_accuracies.csv,,0.6363636363636364,,,,,,,,,,,0.494949494949495,,,
,,,ambiguity_group_subject,PRE,unbalanced,Low,ambiguity_group_late_fusion_PRE_Low_subject_accuracies.csv,,0.8048780487804879,,,,,,,,,,,0.7178642056690837,,,
,,,ambiguity_group_subject,PRE,unbalanced,Low,ambiguity_group_late_fusion_PRE_Low_subject_accuracies.csv,,0.7674418604651163,,,,,,,,,,,0.6664626682986536,,,
,,,ambiguity_group_subject,PRE,unbalanced,Low,ambiguity_group_late_fusion_PRE_Low_subject_accuracies.csv,,0.8604651162790697,,,,,,,,,,,0.7959302325581395,,,
,,,ambiguity_group_subject,PRE,unbalanced,Low,ambiguity_group_late_fusion_PRE_Low_subject_accuracies.csv,,0.8333333333333334,,,,,,,,,,,0.7575757575757576,,,
,,,ambiguity_group_subject,PRE,unbalanced,Low,ambiguity_group_late_fusion_PRE_Low_subject_accuracies.csv,,1.0,,,,,,,,,,,1.0,,,
,,,ambiguity_group_subject,PRE,unbalanced,Low,ambiguity_group_late_fusion_PRE_Low_subject_accuracies.csv,,0.9487179487179488,,,,,,,,,,,0.9237516869095816,,,
,,,ambiguity_group_subject,PRE,unbalanced,Low,ambiguity_group_late_fusion_PRE_Low_subject_accuracies.csv,,0.9047619047619048,,,,,,,,,,,0.8595238095238096,,,
,,,ambiguity_group_subject,PRE,unbalanced,Low,ambiguity_group_late_fusion_PRE_Low_subject_accuracies.csv,,1.0,,,,,,,,,,,1.0,,,
,,,ambiguity_group_subject,PRE,unbalanced,Low,ambiguity_group_late_fusion_PRE_Low_subject_accuracies.csv,,0.6976744186046512,,,,,,,,,,,0.5734310289901242,,,
,,,ambiguity_group_subject,PRE,unbalanced,Low,ambiguity_group_late_fusion_PRE_Low_subject_accuracies.csv,,1.0,,,,,,,,,,,1.0,,,
,,,ambiguity_group_subject,PRE,unbalanced,Low,ambiguity_group_late_fusion_PRE_Low_subject_accuracies.csv,,0.4838709677419355,,,,,,,,,,,0.3155680224403927,,,
,,,ambiguity_group_subject,PRE,unbalanced,Low,ambiguity_group_late_fusion_PRE_Low_subject_accuracies.csv,,0.5897435897435898,,,,,,,,,,,0.4375516956162117,,,
,,,ambiguity_group_subject,PRE,unbalanced,Low,ambiguity_group_late_fusion_PRE_Low_subject_accuracies.csv,,0.9743589743589745,,,,,,,,,,,0.9617049617049616,,,
,,,ambiguity_group_subject,PRE,unbalanced,Low,ambiguity_group_late_fusion_PRE_Low_subject_accuracies.csv,,1.0,,,,,,,,,,,1.0,,,
,,,ambiguity_group_subject,PRE,unbalanced,Low,ambiguity_group_late_fusion_PRE_Low_subject_accuracies.csv,,1.0,,,,,,,,,,,1.0,,,
,,,ambiguity_group_subject,PRE,unbalanced,Low,ambiguity_group_late_fusion_PRE_Low_subject_accuracies.csv,,0.6111111111111112,,,,,,,,,,,0.4636015325670498,,,
,,,ambiguity_group_subject,PRE,unbalanced,Low,ambiguity_group_late_fusion_PRE_Low_subject_accuracies.csv,,0.6829268292682927,,,,,,,,,,,0.5542594556380347,,,
