trial_id,fz_pz_theta_coh,f3_p3_theta_coh,f4_p4_theta_coh,mean_fp_theta_coh
91_0825_1300_9M4VCHG,1.0,0.9999999999999997,0.9999999999999996,0.9999999999999997
92_0825_1300_9M4VCHG,0.9999999999999997,0.9999999999999997,0.9999999999999999,0.9999999999999997
93_0825_1300_9M4VCHG,0.9999999999999997,0.9999999999999999,1.0,0.9999999999999999
94_0825_1300_9M4VCHG,0.9999999999999999,0.9999999999999999,1.0,1.0
95_0825_1300_9M4VCHG,1.0,1.0,0.9999999999999999,1.0
96_0825_1300_9M4VCHG,0.9999999999999999,1.0,1.0,1.0
97_0825_1300_9M4VCHG,1.0,1.0,0.9999999999999999,1.0
98_0825_1300_9M4VCHG,0.9999999999999997,1.0,0.9999999999999999,0.9999999999999999
99_0825_1300_9M4VCHG,1.0,0.9999999999999999,0.9999999999999997,0.9999999999999999
100_0825_1300_9M4VCHG,1.0,1.0,1.0,1.0
101_0825_1300_9M4VCHG,0.9999999999999999,0.9999999999999997,0.9999999999999999,0.9999999999999999
102_0825_1300_9M4VCHG,1.0,0.9999999999999997,0.9999999999999997,0.9999999999999997
103_0825_1300_9M4VCHG,0.9999999999999997,1.0,1.0,0.9999999999999999
104_0825_1300_9M4VCHG,0.9999999999999999,1.0,1.0000000000000002,1.0
105_0825_1300_9M4VCHG,1.0,0.9999999999999999,0.9999999999999997,0.9999999999999999
106_0825_1300_9M4VCHG,1.0,1.0000000000000002,0.9999999999999999,1.0
107_0825_1300_9M4VCHG,0.9999999999999997,0.9999999999999997,0.9999999999999999,0.9999999999999997
108_0825_1300_9M4VCHG,0.9999999999999997,1.0,0.9999999999999999,0.9999999999999999
109_0825_1300_9M4VCHG,0.9999999999999994,1.0,1.0,0.9999999999999999
110_0825_1300_9M4VCHG,1.0,1.0,1.0,1.0
111_0825_1300_9M4VCHG,0.9999999999999999,1.0,0.9999999999999999,1.0
112_0825_1300_9M4VCHG,0.9999999999999999,1.0,1.0,1.0
113_0825_1300_9M4VCHG,0.9999999999999997,1.0,1.0,0.9999999999999999
114_0825_1300_9M4VCHG,1.0,1.0,0.9999999999999999,1.0
115_0825_1300_9M4VCHG,0.9999999999999999,0.9999999999999999,0.9999999999999997,0.9999999999999999
116_0825_1300_9M4VCHG,0.9999999999999997,1.0,1.0,0.9999999999999999
117_0825_1300_9M4VCHG,1.0,1.0,0.9999999999999999,1.0
120_0825_1300_9M4VCHG,0.9999999999999997,1.0,1.0,0.9999999999999999
121_0825_1300_9M4VCHG,0.9999999999999999,1.0,1.0,1.0
122_0825_1300_9M4VCHG,0.9999999999999997,0.9999999999999997,0.9999999999999999,0.9999999999999997
123_0825_1300_9M4VCHG,0.9999999999999999,1.0,0.9999999999999999,1.0
124_0825_1300_9M4VCHG,0.9999999999999994,1.0,1.0,0.9999999999999999
127_0825_1300_9M4VCHG,1.0,0.9999999999999997,1.0,0.9999999999999999
128_0825_1300_9M4VCHG,1.0000000000000002,1.0,1.0,1.0
129_0825_1300_9M4VCHG,1.0,0.9999999999999999,0.9999999999999997,0.9999999999999999
130_0825_1300_9M4VCHG,1.0,1.0,1.0,1.0
132_0825_1300_9M4VCHG,1.0,1.0,1.0,1.0
134_0825_1300_9M4VCHG,0.9999999999999999,0.9999999999999997,0.9999999999999999,0.9999999999999999
136_0825_1300_9M4VCHG,0.9999999999999997,0.9999999999999997,1.0000000000000002,0.9999999999999999
137_0825_1300_9M4VCHG,1.0,1.0,1.0,1.0
138_0825_1300_9M4VCHG,1.0,1.0,0.9999999999999999,1.0
139_0825_1300_9M4VCHG,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
140_0825_1300_9M4VCHG,1.0,0.9999999999999999,0.9999999999999999,1.0
141_0825_1300_9M4VCHG,0.9999999999999997,0.9999999999999997,1.0,0.9999999999999997
142_0825_1300_9M4VCHG,0.9999999999999997,0.9999999999999997,0.9999999999999996,0.9999999999999997
143_0825_1300_9M4VCHG,0.9999999999999996,0.9999999999999997,1.0,0.9999999999999997
0_0923_1000_U9TEJGM,0.37486275496825544,0.536773870204252,0.38121736961703095,0.4309513315965128
1_0923_1000_U9TEJGM,0.5912187471931966,0.7661508415938357,0.3406391466634517,0.566002911816828
2_0923_1000_U9TEJGM,0.49990835875281175,0.6545493788391009,0.3729454989480699,0.5091344121799942
3_0923_1000_U9TEJGM,0.707146121537893,0.8614527399934352,0.10647344872186466,0.5583574367510643
4_0923_1000_U9TEJGM,0.3606700183497926,0.6153510086341704,0.3320681937088429,0.43602974023093527
5_0923_1000_U9TEJGM,0.33744891425771434,0.5483404782937233,0.1618726573080257,0.34922068328648787
6_0923_1000_U9TEJGM,0.41199824658291534,0.6794346537169695,0.3270167531586989,0.47281655115286125
8_0923_1000_U9TEJGM,0.6738016109045014,0.8143730326284492,0.0421667170398548,0.5101137868576018
9_0923_1000_U9TEJGM,0.15034543679904133,0.34321441805786085,0.1745803644745977,0.2227134064438333
10_0923_1000_U9TEJGM,0.5198806106123155,0.5978640395883342,0.15388871101414456,0.4238777870715981
11_0923_1000_U9TEJGM,0.5429594350011978,0.6568303453336184,0.15077443482883163,0.45018807172121594
12_0923_1000_U9TEJGM,0.4866180280219002,0.609589663737845,0.1375067120773462,0.41123813461236375
13_0923_1000_U9TEJGM,0.3237552640379871,0.5872501035592538,0.26916783226652846,0.3933910666212565
14_0923_1000_U9TEJGM,0.6395863614594949,0.7037073270175057,0.0781462245766472,0.4738133043512159
15_0923_1000_U9TEJGM,0.5015069419202565,0.6577311264144851,0.24253123925415276,0.4672564358629648
16_0923_1000_U9TEJGM,0.36189310760848903,0.6404589572622286,0.26239982291107106,0.42158396259392955
17_0923_1000_U9TEJGM,0.45980256321092816,0.5492334636870283,0.2253792841246857,0.4114717703408807
18_0923_1000_U9TEJGM,0.38712167209647214,0.6740454292958283,0.19692490152061268,0.4193640009709711
19_0923_1000_U9TEJGM,0.6170006894730212,0.7670021793327709,0.14688367553251636,0.5102955147794361
20_0923_1000_U9TEJGM,0.6036836862121009,0.6990402930118426,0.3110644880832159,0.5379294891023865
21_0923_1000_U9TEJGM,0.304259668485006,0.5224178187402342,0.21009831070094176,0.3455919326420607
22_0923_1000_U9TEJGM,0.43243873121476817,0.6531156962213505,0.10807481589651084,0.3978764144442098
23_0923_1000_U9TEJGM,0.44850293433010635,0.6365434219041234,0.4724591528615371,0.5191685030319223
24_0923_1000_U9TEJGM,0.4532875389038568,0.6161133945522494,0.16304435770756617,0.4108150970545575
25_0923_1000_U9TEJGM,0.5859082024472294,0.7061616736178166,0.09888586864028377,0.4636519149017766
26_0923_1000_U9TEJGM,0.5338027472782603,0.577323693479081,0.2026836401763299,0.43793669364455706
27_0923_1000_U9TEJGM,0.4083709374990925,0.6747961865004567,0.37010687392444436,0.48442466597466455
28_0923_1000_U9TEJGM,0.25642714655676374,0.5052828237219639,0.08421962121699318,0.2819765304985736
29_0923_1000_U9TEJGM,0.5775526914059615,0.5821761119371172,0.12619423306114147,0.42864101213474
30_0923_1000_U9TEJGM,0.576475495086843,0.7417652341281838,0.15949462685055793,0.4925784520218616
32_0923_1000_U9TEJGM,0.43674718298510146,0.6444692713471786,0.23127597167459027,0.4374974753356234
33_0923_1000_U9TEJGM,0.4184368577602742,0.6400836137020393,0.43935869224271623,0.49929305456834316
34_0923_1000_U9TEJGM,0.33223529438078886,0.5248537273831627,0.2179736911811603,0.3583542376483706
35_0923_1000_U9TEJGM,0.7722188159421349,0.8488529618127642,0.06294345871572771,0.5613384121568755
36_0923_1000_U9TEJGM,0.3368949440097673,0.4758447850299771,0.21046346485789305,0.34106773129921253
37_0923_1000_U9TEJGM,0.6248661953155752,0.6716536847132,0.2911847042703741,0.5292348614330498
38_0923_1000_U9TEJGM,0.5699848656524265,0.6298227829184263,0.31284590728196826,0.5042178519509404
39_0923_1000_U9TEJGM,0.595392736313401,0.5811264698433699,0.15448749281228338,0.4436688996563514
40_0923_1000_U9TEJGM,0.5450280710117709,0.7655731810742914,0.25788565378666467,0.5228289686242423
41_0923_1000_U9TEJGM,0.6100319916939453,0.7287391709023655,0.31388825595511244,0.5508864728504744
42_0923_1000_U9TEJGM,0.553763425865056,0.6750793603312718,0.10001429933704947,0.4429523618444591
43_0923_1000_U9TEJGM,0.3541315574551673,0.5201518852732042,0.18033303392863545,0.3515388255523357
44_0923_1000_U9TEJGM,0.36467631186831956,0.7106664273136861,0.13100243216170898,0.4021150571145715
46_0923_1000_U9TEJGM,0.7222082265395503,0.8438528632215889,0.14115887335383734,0.5690733210383255
47_0923_1000_U9TEJGM,0.4551610829412529,0.6929970723558956,0.092397638651468,0.41351859798287216
48_0923_1000_U9TEJGM,0.4385933479375945,0.6060635005988756,0.27165504753370895,0.43877063202339306
49_0923_1000_U9TEJGM,0.6443301175012527,0.5996268150297247,0.17286589270722363,0.4722742750794004
51_0923_1000_U9TEJGM,0.5473768087054617,0.7156753148598688,0.09302491393663108,0.4520256791673205
52_0923_1000_U9TEJGM,0.37174497129919376,0.6399094534129351,0.36771629667027805,0.4597902404608023
53_0923_1000_U9TEJGM,0.4795972585037364,0.5980981623417154,0.3808286160521807,0.48617467896587757
54_0923_1000_U9TEJGM,0.5276302601114945,0.6280566795148522,0.38548884689595314,0.5137252621741
55_0923_1000_U9TEJGM,0.3676189005089368,0.6632959568661393,0.3646586425376374,0.4651911666375712
57_0923_1000_U9TEJGM,0.24757363161108994,0.4022447000793357,0.3411822253373087,0.3303335190092448
58_0923_1000_U9TEJGM,0.41047821931715706,0.7511943164178098,0.08726670346871494,0.4163130797345606
59_0923_1000_U9TEJGM,0.5678162836457773,0.5940705287587723,0.11046413535738742,0.42411698258731234
60_0923_1000_U9TEJGM,0.5292945254912342,0.6659115287727323,0.226463864427087,0.47388997289701784
61_0923_1000_U9TEJGM,0.4029354918944091,0.6926877499881928,0.1871140611707406,0.4275791010177808
62_0923_1000_U9TEJGM,0.5440610190568461,0.7511125995977692,0.40682801535044893,0.567333878001688
63_0923_1000_U9TEJGM,0.32547888683264253,0.4653740117586354,0.16401179637772048,0.3182882316563328
66_0923_1000_U9TEJGM,0.48924450955402454,0.731856018145396,0.2643840140494233,0.49516151391628127
67_0923_1000_U9TEJGM,0.5376436263064327,0.5189274210711359,0.17149647627534814,0.40935584121763885
68_0923_1000_U9TEJGM,0.5312856730958715,0.6095013673922142,0.21536347091062938,0.45205017046623835
69_0923_1000_U9TEJGM,0.509328949758867,0.6797170064087293,0.09596125407356508,0.4283357367470538
71_0923_1000_U9TEJGM,0.34889957433478663,0.6496937214892724,0.3331250916471767,0.44390612915707856
72_0923_1000_U9TEJGM,0.48473877209123944,0.6531989875728009,0.12119039026871846,0.41970938331091956
73_0923_1000_U9TEJGM,0.6457635800216073,0.7752023941097065,0.2373640144133262,0.5527766628482133
74_0923_1000_U9TEJGM,0.5512271270607388,0.6487654278431232,0.14175461121233401,0.44724905537206533
75_0923_1000_U9TEJGM,0.560724427059244,0.7629527508508995,0.17872200781128347,0.5007997285738089
76_0923_1000_U9TEJGM,0.5516419142148592,0.45447868507401196,0.17547845674379622,0.3938663520108891
77_0923_1000_U9TEJGM,0.7642841316669089,0.8818330718857922,0.045519534772141414,0.5638789127749475
78_0923_1000_U9TEJGM,0.2858768868281088,0.506084251346866,0.25314990061807263,0.3483703462643491
79_0923_1000_U9TEJGM,0.6493315442696986,0.7863976212883114,0.31782672736460743,0.5845186309742058
80_0923_1000_U9TEJGM,0.39470084061933614,0.6352985643981716,0.1484068060991746,0.3928020703722274
82_0923_1000_U9TEJGM,0.245759524208607,0.36231696880523884,0.33007091436221675,0.3127158024586875
83_0923_1000_U9TEJGM,0.2818647292180975,0.5537262118181724,0.13095296736333448,0.3221813027998681
84_0923_1000_U9TEJGM,0.4786493041806131,0.6588300882674801,0.1730195301212134,0.4368329741897689
85_0923_1000_U9TEJGM,0.48395685864334,0.5782240715247396,0.2813227253736812,0.44783455184725357
87_0923_1000_U9TEJGM,0.5208982443791466,0.6884000279854643,0.09848711269983113,0.43592846168814736
88_0923_1000_U9TEJGM,0.5868007696783107,0.7161212096920314,0.1988582628314329,0.5005934140672583
89_0923_1000_U9TEJGM,0.47185814482302896,0.631169427613663,0.29117550197067305,0.46473435813578834
90_0923_1000_U9TEJGM,0.34671528380310024,0.5331943016332941,0.11514589976001295,0.33168516173213575
91_0923_1000_U9TEJGM,0.5096141953016774,0.5441933078015561,0.3054138409062553,0.45307378133649623
92_0923_1000_U9TEJGM,0.16882228682212438,0.08631692088413064,0.1833449697292455,0.14616139247850016
93_0923_1000_U9TEJGM,0.3760377386429352,0.44092533263466976,0.5802442120814005,0.46573576111966847
94_0923_1000_U9TEJGM,0.1686977309202181,0.23770863658678354,0.10730758458064309,0.1712379840292149
95_0923_1000_U9TEJGM,0.419176135400535,0.5392480108783068,0.2405992905395057,0.39967447893944913
96_0923_1000_U9TEJGM,0.6921003188257798,0.824522546538967,0.39160357102729676,0.6360754787973478
97_0923_1000_U9TEJGM,0.49820151498511916,0.6477815374386011,0.1536385255037455,0.4332071926424886
98_0923_1000_U9TEJGM,0.44532838597369356,0.5729637675273108,0.24807040916681675,0.422120854222607
99_0923_1000_U9TEJGM,0.4482234691094025,0.6388838795214299,0.1042435529976725,0.39711696720950157
100_0923_1000_U9TEJGM,0.6597928533895264,0.6725277324048745,0.20180155455892915,0.5113740467844433
101_0923_1000_U9TEJGM,0.5263743632036177,0.75821827245231,0.30381829010905737,0.5294703085883284
102_0923_1000_U9TEJGM,0.6454821535753431,0.8184522488089079,0.19132375394217363,0.5517527187754748
103_0923_1000_U9TEJGM,0.4467605408364889,0.4230367627405292,0.28549407605338145,0.38509712654346656
104_0923_1000_U9TEJGM,0.5585395815380791,0.7599135541253567,0.06495874621263446,0.46113729395869013
105_0923_1000_U9TEJGM,0.09415875915471701,0.4737433138134613,0.2324396245137281,0.26678056582730214
106_0923_1000_U9TEJGM,0.40428175604869593,0.26972128436243065,0.31192517791537583,0.32864273944216743
107_0923_1000_U9TEJGM,0.5354178686414516,0.6443750068413513,0.14975768080055632,0.4431835187611197
108_0923_1000_U9TEJGM,0.32112432545798825,0.46375119795561615,0.19900826185168666,0.32796126175509704
109_0923_1000_U9TEJGM,0.4717139824219183,0.5815970528409687,0.2589048640381764,0.4374052997670212
110_0923_1000_U9TEJGM,0.2801548984031852,0.4184445689071024,0.32845984567635994,0.3423531043288825
111_0923_1000_U9TEJGM,0.535485939006552,0.577763623847402,0.06310272806459115,0.3921174303061816
112_0923_1000_U9TEJGM,0.40876883329487274,0.5296273782010147,0.12442688790947633,0.3542743664684546
113_0923_1000_U9TEJGM,0.30847896433700045,0.19804374207782405,0.15037951329332594,0.2189674065693835
114_0923_1000_U9TEJGM,0.5961848551126354,0.7304973642898857,0.28377715604493625,0.5368197918158191
115_0923_1000_U9TEJGM,0.48791790613271996,0.7141501691826907,0.18856898867284,0.46354568799608353
116_0923_1000_U9TEJGM,0.5721901925379385,0.6507457912494479,0.17255571984990545,0.4651639012124306
117_0923_1000_U9TEJGM,0.6565073542617424,0.7878211507389629,0.16986645033891787,0.5380649851132077
118_0923_1000_U9TEJGM,0.37882201514719527,0.5432796497616913,0.109949750191488,0.34401713836679154
119_0923_1000_U9TEJGM,0.5355017967566905,0.5176933752073903,0.29158940516605614,0.4482615257100457
120_0923_1000_U9TEJGM,0.6202386546705356,0.6253245981661112,0.23551759057919455,0.4936936144719472
121_0923_1000_U9TEJGM,0.38458882358001406,0.3760041618179574,0.15160558480692773,0.30406619006829977
122_0923_1000_U9TEJGM,0.4080381639506181,0.5437697852467698,0.1334620888110886,0.36175667933615885
123_0923_1000_U9TEJGM,0.33693053252523697,0.5691674385058277,0.21059325718680508,0.3722304094059566
124_0923_1000_U9TEJGM,0.4905807357903906,0.7450346938618172,0.2927605035732346,0.5094586444084808
125_0923_1000_U9TEJGM,0.48010243946289527,0.6042647022512383,0.09226796489018607,0.3922117022014399
126_0923_1000_U9TEJGM,0.546207366682284,0.8080701238927759,0.5383881081085607,0.6308885328945402
127_0923_1000_U9TEJGM,0.5869279803236767,0.6299219875272025,0.09787703663871601,0.43824233482986513
128_0923_1000_U9TEJGM,0.6861281793433999,0.6844681628735887,0.15761130055972977,0.5094025475922394
129_0923_1000_U9TEJGM,0.26216628236986417,0.638626147315372,0.18625273903495035,0.3623483895733955
130_0923_1000_U9TEJGM,0.43010480678295765,0.6648438336951489,0.29771034170072247,0.46421966072627635
131_0923_1000_U9TEJGM,0.48645297512991875,0.5428818380657291,0.22974903930433135,0.4196946174999931
132_0923_1000_U9TEJGM,0.22113024949520413,0.39310765679348036,0.229002893229083,0.2810802665059225
133_0923_1000_U9TEJGM,0.5781662831192316,0.7995319054844116,0.2549149649951165,0.5442043845329199
134_0923_1000_U9TEJGM,0.7014843649753374,0.6718443792479731,0.11116990803773825,0.4948328840870162
135_0923_1000_U9TEJGM,0.35652660748040726,0.5465112860334612,0.2546578974473581,0.38589859698707557
7_0824_1000_U9TEJGM,0.30871693978121884,0.7142922394708351,0.48734107722620384,0.5034500854927526
9_0824_1000_U9TEJGM,0.14474780781951593,0.43625166318039915,0.31411906115138727,0.2983728440504341
11_0824_1000_U9TEJGM,0.24193222290428765,0.5298053800684056,0.548305376405774,0.44001432645948907
12_0824_1000_U9TEJGM,0.28186610318190447,0.5590151832488631,0.39189026385867504,0.41092385009648086
13_0824_1000_U9TEJGM,0.03792401583671783,0.323213987777474,0.14323030540312345,0.16812276967243844
14_0824_1000_U9TEJGM,0.365034665146796,0.3768118214583898,0.38179237040692043,0.3745462856707021
15_0824_1000_U9TEJGM,0.16314236838255233,0.3627234664695235,0.12005383134747875,0.21530655539985152
16_0824_1000_U9TEJGM,0.26679620655995734,0.5669022596851151,0.28454498512133636,0.3727478171221363
17_0824_1000_U9TEJGM,0.0351253566308009,0.372368628105364,0.13682019799976777,0.18143806091197756
18_0824_1000_U9TEJGM,0.12957957167744644,0.3385779750748399,0.1161303452948549,0.19476263068238042
19_0824_1000_U9TEJGM,0.21495392524008783,0.7454279725909606,0.2783775922226837,0.4129198300179107
20_0824_1000_U9TEJGM,0.044500343074704386,0.734150838288774,0.3557789505785062,0.3781433773139949
21_0824_1000_U9TEJGM,0.1636695848637054,0.5842430158486464,0.22608666231815375,0.3246664210101685
22_0824_1000_U9TEJGM,0.31091183399011374,0.5534888837121722,0.19748999375944398,0.3539635704872433
23_0824_1000_U9TEJGM,0.05178279414271536,0.5107867157687539,0.2798076972118842,0.2807924023744512
24_0824_1000_U9TEJGM,0.1529534035691836,0.5791550938776836,0.03279793600270095,0.2549688111498561
25_0824_1000_U9TEJGM,0.1840753614561151,0.6530732761384934,0.32150871744780773,0.3862191183474721
26_0824_1000_U9TEJGM,0.4274153363971569,0.5788416136431137,0.2939689720026728,0.4334086406809811
27_0824_1000_U9TEJGM,0.28077383515185056,0.4706449660708265,0.1270327122012422,0.2928171711413064
28_0824_1000_U9TEJGM,0.06010808346121569,0.3770259102127433,0.5316711529067343,0.3229350488602311
29_0824_1000_U9TEJGM,0.16226942816660037,0.45081641509221776,0.28203122786294493,0.2983723570405877
31_0824_1000_U9TEJGM,0.22350519100274532,0.36772785982372685,0.3107390283629671,0.30065735972981306
33_0824_1000_U9TEJGM,0.06722935413472729,0.5097706392107557,0.18847451840236973,0.2551581705826176
34_0824_1000_U9TEJGM,0.09460469729366984,0.41365949023442683,0.45713137539521753,0.32179852097443806
35_0824_1000_U9TEJGM,0.14364052291552407,0.5260554876067721,0.4291325871092635,0.3662761992105199
36_0824_1000_U9TEJGM,0.14555809894670738,0.3438680707457759,0.22570155643308368,0.23837590870852232
37_0824_1000_U9TEJGM,0.12480005219760786,0.4712354617682089,0.4417010129134957,0.34591217562643745
38_0824_1000_U9TEJGM,0.21808564502921168,0.49405943239304767,0.4639453639723799,0.3920301471315464
40_0824_1000_U9TEJGM,0.08847942132318949,0.5513316571049947,0.3177637648158334,0.31919161441467253
41_0824_1000_U9TEJGM,0.20616308687612026,0.6436115961767664,0.11994712997650321,0.32324060434313
42_0824_1000_U9TEJGM,0.21141988620050078,0.42655321988011125,0.32671644001463096,0.32156318203174766
43_0824_1000_U9TEJGM,0.2757959980027581,0.3035564940792042,0.29807102880389713,0.29247450696195315
45_0824_1000_U9TEJGM,0.2328490742307452,0.3869664469904208,0.41490258773682104,0.34490603631932903
46_0824_1000_U9TEJGM,0.3357609284342482,0.2957550582545459,0.3371818991589277,0.32289929528257394
48_0824_1000_U9TEJGM,0.26453438169890103,0.4149249079968569,0.14343850327781896,0.2742992643245256
49_0824_1000_U9TEJGM,0.14910778578963899,0.3740086754828547,0.46467259469324107,0.32926301865524493
50_0824_1000_U9TEJGM,0.14495709778491137,0.6330575602331947,0.29921340035229577,0.3590760194568006
51_0824_1000_U9TEJGM,0.08145294811373006,0.5291883407482955,0.30982060062569866,0.30682062982924135
52_0824_1000_U9TEJGM,0.10258788117294233,0.12292754082854784,0.12685515313779397,0.11745685837976139
53_0824_1000_U9TEJGM,0.33555097905558234,0.49941973463713046,0.452503163569959,0.4291579590875572
54_0824_1000_U9TEJGM,0.08090978942209125,0.17718933761353273,0.06414252132922474,0.1074138827882829
55_0824_1000_U9TEJGM,0.08707666765491211,0.2817858823669262,0.17836780216996165,0.18241011739726665
56_0824_1000_U9TEJGM,0.29221171006964614,0.5129552882245609,0.25422038120201834,0.3531291264987418
57_0824_1000_U9TEJGM,0.23775212284338385,0.48699734272130685,0.25664538881460935,0.3271316181264334
58_0824_1000_U9TEJGM,0.05927648937049924,0.5584392840497793,0.24342077530571862,0.28704551624199903
59_0824_1000_U9TEJGM,0.023291164270548326,0.26469602658251007,0.05258312559602171,0.11352343881636003
60_0824_1000_U9TEJGM,0.13439113949154802,0.33257015735073,0.17885231299083224,0.2152712032777034
61_0824_1000_U9TEJGM,0.30900111564800886,0.3252845129740991,0.24744257557705487,0.29390940139972094
62_0824_1000_U9TEJGM,0.09446082256892092,0.4922290796928868,0.34981969653142936,0.31216986626441234
63_0824_1000_U9TEJGM,0.11394504735201223,0.3562686952389036,0.05739660082681194,0.17587011447257592
64_0824_1000_U9TEJGM,0.2743755503901614,0.5828177982404553,0.4064296240999936,0.4212076575768701
65_0824_1000_U9TEJGM,0.13415489838229558,0.4464564577561783,0.15642841308761918,0.24567992307536435
66_0824_1000_U9TEJGM,0.029443531456999707,0.15511583429241632,0.11779971243897258,0.10078635939612952
67_0824_1000_U9TEJGM,0.06448478967846112,0.33608760644709773,0.12785540001989315,0.17614259871515067
68_0824_1000_U9TEJGM,0.14100273454568846,0.21740263217588507,0.17063116917896348,0.17634551196684567
69_0824_1000_U9TEJGM,0.31747688120906986,0.5902528057941875,0.5635517755150697,0.49042715417277566
70_0824_1000_U9TEJGM,0.34510867582980187,0.36449169768472656,0.28799147987955237,0.33253061779802695
71_0824_1000_U9TEJGM,0.08736008659666815,0.5710916592607366,0.49768700050435405,0.38537958212058626
72_0824_1000_U9TEJGM,0.15682584062393998,0.320251517154344,0.38474476367903243,0.28727404048577215
73_0824_1000_U9TEJGM,0.15750926650995448,0.2550613036680369,0.09518411630165796,0.16925156215988313
74_0824_1000_U9TEJGM,0.052436987363028764,0.2672739746332029,0.09639185105811326,0.13870093768478164
75_0824_1000_U9TEJGM,0.11750833159622993,0.40986480115350865,0.14101353061677915,0.22279555445550592
76_0824_1000_U9TEJGM,0.12240963095048425,0.279961281625898,0.3065707442313333,0.23631388560257185
77_0824_1000_U9TEJGM,0.05841199231156929,0.17224639369309383,0.2518472781106551,0.16083522137177275
78_0824_1000_U9TEJGM,0.1207380134379863,0.47779042523886944,0.2572037275077637,0.2852440553948732
79_0824_1000_U9TEJGM,0.1432711624062484,0.1511957828893618,0.2360204484060965,0.17682913123390223
80_0824_1000_U9TEJGM,0.34616198454704944,0.5055797881436565,0.29731018196939357,0.38301731822003315
81_0824_1000_U9TEJGM,0.14892209907343693,0.20236446236619696,0.20125507124845102,0.18418054422936161
82_0824_1000_U9TEJGM,0.21143788407283823,0.3645887320208873,0.21611142999787894,0.2640460153638681
83_0824_1000_U9TEJGM,0.16209973136477782,0.1407096510497009,0.3787712174490079,0.22719353328782887
84_0824_1000_U9TEJGM,0.20672250400051614,0.3502844409784959,0.17190099399553074,0.24296931299151425
85_0824_1000_U9TEJGM,0.11352134457359901,0.3623803690629504,0.22219572477155833,0.23269914613603593
86_0824_1000_U9TEJGM,0.11486060981929147,0.28383580680670034,0.12306651566001743,0.17392097742866974
87_0824_1000_U9TEJGM,0.1341577960784265,0.6405608451847346,0.5434276301017106,0.4393820904549572
88_0824_1000_U9TEJGM,0.2011954337955044,0.42747726740666026,0.33521261586261697,0.32129510568826053
89_0824_1000_U9TEJGM,0.1328073031066649,0.39206769336684505,0.08565613561126136,0.20351037736159047
90_0824_1000_U9TEJGM,0.1713214953844702,0.3884444356951557,0.3461983504090969,0.30198809382957426
91_0824_1000_U9TEJGM,0.18005677874119716,0.4430834333896019,0.2775507466083012,0.3002303195797001
92_0824_1000_U9TEJGM,0.05905237808729739,0.4551414329260581,0.3701817093212138,0.2947918401115231
93_0824_1000_U9TEJGM,0.15591932335991554,0.5473237410419461,0.4360504109000958,0.37976449176731913
94_0824_1000_U9TEJGM,0.16167323194877184,0.07935085659574187,0.05092309776055728,0.097315728768357
95_0824_1000_U9TEJGM,0.1685554742506341,0.1800219388075661,0.16927758610134894,0.17261833305318305
96_0824_1000_U9TEJGM,0.24183645623397207,0.24956401809517262,0.19039292552037643,0.22726446661650704
97_0824_1000_U9TEJGM,0.20258556040909825,0.41767796489994885,0.36194374721116923,0.3274024241734055
98_0824_1000_U9TEJGM,0.028664090428171918,0.4327821029685261,0.14734000218491858,0.20292873186053886
99_0824_1000_U9TEJGM,0.20143513914650926,0.5330303658478517,0.39704268373929724,0.37716939624455276
101_0824_1000_U9TEJGM,0.08841561130988311,0.3943184343285959,0.32888350396190313,0.2705391832001274
102_0824_1000_U9TEJGM,0.029139029848249006,0.4926561291481011,0.24434772904749777,0.25538096268128263
103_0824_1000_U9TEJGM,0.2782672851093269,0.20490779539519713,0.16964784599968263,0.2176076421680689
104_0824_1000_U9TEJGM,0.2944225299664473,0.19630785397625838,0.10281352062407993,0.19784796818892855
105_0824_1000_U9TEJGM,0.3380021499351647,0.29449789622460415,0.16513945489817522,0.26587983368598134
106_0824_1000_U9TEJGM,0.26796924950017326,0.4460269846254958,0.20766535919197326,0.30722053110588077
107_0824_1000_U9TEJGM,0.12316176650900816,0.2982726423686127,0.15043669939369245,0.1906237027571044
108_0824_1000_U9TEJGM,0.10108207817226193,0.21885050903976813,0.06182892394004765,0.12725383705069257
109_0824_1000_U9TEJGM,0.29054377003697657,0.4118081165323923,0.24338331143688433,0.3152450660020844
112_0824_1000_U9TEJGM,0.07844745122785514,0.4393933785247804,0.39286383981891954,0.30356822319051835
114_0824_1000_U9TEJGM,0.379361814767792,0.5056404988566956,0.3698021107800063,0.4182681414681646
115_0824_1000_U9TEJGM,0.1725335530248754,0.21375701416401252,0.09401578395015397,0.1601021170463473
117_0824_1000_U9TEJGM,0.2964972019251287,0.27646314723253596,0.1264849500367823,0.23314843306481567
118_0824_1000_U9TEJGM,0.049750501049713285,0.36387771662733864,0.15549003873257525,0.18970608546987575
119_0824_1000_U9TEJGM,0.24976566286790824,0.14374040988653428,0.13875631562013632,0.17742079612485961
121_0824_1000_U9TEJGM,0.5466496581953614,0.516328663324961,0.3935558858633759,0.48551140246123276
122_0824_1000_U9TEJGM,0.1823479518350434,0.07909272376912962,0.07846733932698598,0.11330267164371967
123_0824_1000_U9TEJGM,0.07582330855051704,0.19696974098170672,0.36327720163967386,0.2120234170572992
124_0824_1000_U9TEJGM,0.31897549906833444,0.14634849544455214,0.44560504173058274,0.30364301208115646
